user_pseudo_id,ga_session_id,user_session_key,week_start_date,data_split,candidate_output_type,intervention_group,candidate_output_label,within_group_priority_rank,within_group_priority_score,within_group_priority_band,within_group_priority_band_label,priority_score_scope,candidate_score_used,candidate_ranking_score,purchase_likelihood_score,raw_purchase_model_score,priority_rule,model_name_used,suggested_action,device_category,geo_country,channel_source,channel_medium,channel_segment,channel_segment_raw,channel_segment_clean,last_observed_funnel_stage,dropoff_after_stage,reached_view_item,reached_add_to_cart,reached_begin_checkout,reached_add_shipping_info,reached_add_payment_info,y_purchase,purchase_likelihood_rank,purchase_likelihood_percentile_within_split,ga_session_number,n_events,session_duration_seconds,engagement_time_msec_sum,n_item_rows,n_distinct_item_id,n_distinct_item_category,avg_item_price,max_item_price,qty_sum,model_ranking_score,global_purchase_likelihood_percentile,is_non_monotonic_funnel_path,is_monotonic_funnel_path
83585216.9636683464,7611451749,83585216.9636683464-7611451749,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,32,0.36734693877551017,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,Taiwan,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314399,0.12451598208184649,1,24,1178.109793,9928,29,13,3,21.5,58.0,29,0.36910205736231594,0.12451598208184649,0,1
73461897.3801866862,7770957287,73461897.3801866862-7770957287,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,33,0.34693877551020413,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314297,0.12064383873661833,1,8,56.634272,17516,36,12,1,25.333333333333332,29.0,36,0.36910205736231594,0.12064383873661833,0,1
88491243.8910042304,8401163433,88491243.8910042304-8401163433,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,34,0.326530612244898,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",mobile,Pakistan,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314289,0.12034014121934553,1,15,82.076374,26116,25,14,2,27.583333333333336,120.0,25,0.36910205736231594,0.12034014121934553,0,1
94822169.8434455715,3812326159,94822169.8434455715-3812326159,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,35,0.30612244897959184,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,Russia,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314266,0.11946701085718624,3,32,1126.665752,191892,4,3,1,4.5,5.0,4,0.36910205736231594,0.11946701085718624,0,1
54178523.4564591415,3014988556,54178523.4564591415-3014988556,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,36,0.2857142857142857,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,Hong Kong,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314263,0.11935312428820895,3,88,3062.345714,637431,152,41,4,24.52631578947369,120.0,152,0.36910205736231594,0.11935312428820895,0,1
2595469.2565466160,648271634,2595469.2565466160-648271634,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,37,0.26530612244897955,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,Canada,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315522,0.16714752106901526,1,23,300.276091,191881,72,24,2,27.51388888888889,45.0,72,0.36910205736231594,0.16714752106901526,0,1
2256135.9593200235,4968480568,2256135.9593200235-4968480568,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,38,0.24489795918367352,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",mobile,Morocco,(direct),(none),(direct) / (none),(direct) / (none),Direct traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315446,0.1642623946549237,8,8,231.576283,8392,36,13,2,30.02777777777778,95.0,36,0.36910205736231594,0.1642623946549237,0,1
87675683.0240237415,6506051567,87675683.0240237415-6506051567,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,39,0.22448979591836737,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,United States,perksatwork.com,referral,perksatwork.com / referral,perksatwork.com / referral,Perks at Work referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315382,0.16183281451674134,6,25,119.888575,51264,97,25,3,21.791666666666668,43.0,97,0.36910205736231594,0.16183281451674134,0,1
25886917.9505442954,408230475,25886917.9505442954-408230475,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,40,0.20408163265306123,medium,Medium within group,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,India,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315372,0.16145319262015034,4,19,904.910205,31939,24,12,1,24.0,69.0,24,0.36910205736231594,0.16145319262015034,0,1
37070401.1236974460,6556042485,37070401.1236974460-6556042485,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,41,0.18367346938775508,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,Singapore,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315254,0.1569736542403766,3,23,132.778497,49210,27,13,3,55.53846153846153,115.0,27,0.36910205736231594,0.1569736542403766,0,1
4760400.4701319279,6923167876,4760400.4701319279-6923167876,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,42,0.16326530612244894,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315184,0.15431630096423962,1,36,754.819204,603034,64,31,4,6.562499999999999,20.0,64,0.36910205736231594,0.15431630096423962,0,1
8251060.7966717583,7018319030,8251060.7966717583-7018319030,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,43,0.1428571428571429,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",mobile,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315182,0.15424037658492143,1,29,713.572486,306662,97,28,5,23.989583333333336,120.0,97,0.36910205736231594,0.15424037658492143,0,1
27892858.8301098128,2339148087,27892858.8301098128-2339148087,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,44,0.12244897959183676,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",mobile,United States,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315100,0.15112747703287527,1,19,292.624684,39050,25,13,2,42.75,69.0,25,0.36910205736231594,0.15112747703287527,0,1
5626654.9318451101,5790489173,5626654.9318451101-5790489173,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,45,0.10204081632653061,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,Israel,googlemerchandisestore.com,referral,googlemerchandisestore.com / referral,googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,315059,0.14957102725685217,1,45,1806.832913,164600,27,13,2,12.916666666666666,20.0,27,0.36910205736231594,0.14957102725685217,0,1
8810473.0317827926,5064118499,8810473.0317827926-5064118499,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,46,0.08163265306122447,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",mobile,United States,perksatwork.com,referral,perksatwork.com / referral,perksatwork.com / referral,Perks at Work referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314998,0.1472553336876471,1,13,98.836496,86835,25,14,2,27.583333333333336,120.0,25,0.36910205736231594,0.1472553336876471,0,1
42576415.8664025272,9864181176,42576415.8664025272-9864181176,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,47,0.061224489795918324,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,India,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314996,0.1471794093083289,1,152,1796.335584,1682685,543,89,13,37.229629629629635,120.0,543,0.36910205736231594,0.1471794093083289,0,1
4375719.8742260965,1695496550,4375719.8742260965-1695496550,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,48,0.04081632653061229,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,314994,0.1471034849290107,1,92,614.426016,514998,223,85,12,22.441441441441437,120.0,223,0.36910205736231594,0.1471034849290107,0,1
1709385.9828496043,6573552572,1709385.9828496043-6573552572,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,49,0.020408163265306145,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,316227,0.19391086477868044,7,13,33.500894,24742,48,13,1,52.5625,115.0,48,0.36910205736231594,0.19391086477868044,0,1
1196810.1091854836,9005674076,1196810.1091854836-9005674076,2021-01-25,test,cart_intervention,Cart drop-off review,Cart drop-off review,50,0.0,review,Review,within_intervention_group_percentile,model_ranking_score,0.36910205736231594,3.099136093204896e-05,0.36910205736231594,top_50_cart_intervention_by_model_ranking_score,LightGBM calibrated likelihood,"Review cart friction, delivery information, price concerns or checkout entry points.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_to_cart,after_add_to_cart,1,1,0,0,0,0,316160,0.19136739807152076,1,51,710.537897,680949,49,34,6,30.416666666666664,69.0,49,0.36910205736231594,0.19136739807152076,0,1
11630127.1598850349,4820372849,11630127.1598850349-4820372849,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,1,1.0,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Brazil,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1087,0.9990889074481816,1,137,4015.934333,1503658,462,41,5,19.484649122807017,69.0,462,0.6300369437186472,0.9990889074481816,0,1
2715991.7828297686,645172127,2715991.7828297686-645172127,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,2,0.98989898989899,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,China,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1093,0.9993166805861362,1,149,2746.476245,1854593,386,87,13,31.99479166666666,120.0,391,0.6300369437186472,0.9993166805861362,0,1
6149654.3757607604,4984074065,6149654.3757607604-4984074065,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,3,0.9797979797979798,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,China,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1091,0.999240756206818,4,171,2448.931583,1385290,392,65,10,29.046875,120.0,396,0.6300369437186472,0.999240756206818,0,1
51169594.7482476066,9464616030,51169594.7482476066-9464616030,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,4,0.9696969696969697,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,France,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1090,0.999202794017159,2,89,4425.755617,1818570,220,27,3,19.708333333333332,60.0,220,0.6300369437186472,0.999202794017159,0,1
6251161.1012465458,7732408261,6251161.1012465458-7732408261,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,5,0.9595959595959596,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Canada,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1108,0.9998861134310227,1,110,1383.51025,1214125,243,51,8,24.672268907563023,69.0,243,0.6300369437186472,0.9998861134310227,0,1
66740045.6798990935,108204570,66740045.6798990935-108204570,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,6,0.9494949494949495,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1099,0.9995444537240908,1,100,813.920549,786202,223,55,10,25.199074074074073,69.0,223,0.6300369437186472,0.9995444537240908,0,1
4481070.1047655441,3548768810,4481070.1047655441-3548768810,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,7,0.9393939393939394,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1096,0.9994305671551135,1,113,1843.012672,992773,226,48,8,34.84234234234234,120.0,226,0.6300369437186472,0.9994305671551135,0,1
8610903.6197170777,2771595919,8610903.6197170777-2771595919,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,8,0.9292929292929293,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7349252575750038,0.7349252575750038,0.6300369437186472,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Croatia,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1094,0.9993546427757953,1,75,727.002165,576368,232,34,5,37.232456140350884,69.0,232,0.6300369437186472,0.9993546427757953,0,1
55211312.6926787944,9403612260,55211312.6926787944-9403612260,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,9,0.9191919191919192,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7342918096554445,0.7342918096554445,0.6299625840858237,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1394,0.9988990964998861,2,99,994.259151,514409,239,45,7,45.85836909871245,120.0,239,0.6299625840858237,0.9988990964998861,0,1
7999467.5200495487,7795598129,7999467.5200495487-7795598129,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,10,0.9090909090909091,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7342918096554445,0.7342918096554445,0.6299625840858237,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",tablet,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1379,0.9983296636549996,3,110,1583.10111,600972,216,47,8,36.56250000000001,89.0,216,0.6299625840858237,0.9983296636549996,0,1
17915052.9314934286,7371508541,17915052.9314934286-7371508541,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,11,0.898989898989899,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7342918096554445,0.7342918096554445,0.6299625840858237,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,India,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1391,0.9987852099309088,3,112,1627.221479,522834,265,69,11,9.007722007722009,40.0,265,0.6299625840858237,0.9987852099309088,0,1
45833134.8080530134,8272474283,45833134.8080530134-8272474283,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,12,0.8888888888888888,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7340822446429632,0.7340822446429632,0.6299380084364119,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Canada,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1557,0.9974185711031812,5,75,1263.289708,822022,141,18,3,44.787878787878796,69.0,141,0.6299380084364119,0.9974185711031812,0,1
5951428.5921571015,4608842871,5951428.5921571015-4608842871,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,13,0.8787878787878788,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7338511654819949,0.7338511654819949,0.6299109241413068,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1586,0.997304684534204,1,108,1419.471143,626622,83,34,6,25.75,69.0,83,0.6299109241413068,0.997304684534204,0,1
81296415.7659346977,8958144218,81296415.7659346977-8958144218,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,14,0.8686868686868687,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7333640170032899,0.7333640170032899,0.6298538755573169,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Canada,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,1961,0.9968871004479538,1,116,1236.841666,427998,197,72,11,16.24102564102564,120.0,197,0.6298538755573169,0.9968871004479538,0,1
10821383.9460228023,9301666474,10821383.9460228023-9301666474,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,15,0.8585858585858586,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7332566029860342,0.7332566029860342,0.6298413055354453,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Austria,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,2038,0.9965454407410219,1,124,1016.237557,644337,66,29,4,17.22222222222222,45.0,66,0.6298413055354453,0.9965454407410219,0,1
6685051.1345603732,9411146112,6685051.1345603732-9411146112,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,16,0.8484848484848485,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7327174162315736,0.7327174162315736,0.6297782563112941,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,2530,0.9959000835168172,7,29,346.870571,345453,5,2,2,3.0,3.0,25,0.6297782563112941,0.9959000835168172,0,1
4972117.5463100159,6146868260,4972117.5463100159-6146868260,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,17,0.8383838383838383,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.732622905843251,0.732622905843251,0.6297672131682772,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,2610,0.99578619694784,5,56,441.146597,193170,219,18,3,42.44444444444445,69.0,219,0.6297672131682772,0.99578619694784,0,1
1651315.1088320690,1284080234,1651315.1088320690-1284080234,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,18,0.8282828282828283,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7321611016932521,0.7321611016932521,0.6297132888925131,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Spain,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,2913,0.995406575051249,3,48,458.717744,289087,54,25,3,22.416666666666668,69.0,54,0.6297132888925131,0.995406575051249,0,1
26361440.8619429750,2734821826,26361440.8619429750-2734821826,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,19,0.8181818181818181,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7320861220527782,0.7320861220527782,0.629704539183809,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Croatia,<Other>,<Other>,<Other> / <Other>,<Other> / <Other>,Other channels,add_payment_info,after_add_payment_info,1,1,1,1,1,0,2999,0.9952547262926126,6,67,631.987339,369114,180,38,6,40.17613636363636,115.0,180,0.629704539183809,0.9952547262926126,0,1
59277247.3483663314,1224302466,59277247.3483663314-1224302466,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,20,0.8080808080808081,very_high,Very high within group,within_intervention_group_percentile,purchase_likelihood_score,0.7320665993953451,0.7320665993953451,0.6297022612526049,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Mexico,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,3009,0.9952167641029535,6,45,724.323343,271332,86,24,4,33.44047619047619,88.0,86,0.6297022612526049,0.9952167641029535,0,1
